4 6 2 0.000000000000e+00
4 6 3 0.000000000000e+00
4 7 2 0.000000000000e+00
4 7 3 0.000000000000e+00
5 6 2 0.000000000000e+00
5 6 3 0.000000000000e+00
5 7 2 0.000000000000e+00
5 7 3 0.000000000000e+00
6 4 0 0.000000000000e+00
6 4 1 0.000000000000e+00
6 5 0 0.000000000000e+00
6 5 1 0.000000000000e+00
7 4 0 0.000000000000e+00
7 4 1 0.000000000000e+00
7 5 0 0.000000000000e+00
7 5 1 0.000000000000e+00
6 4 2 0.000000000000e+00
6 4 3 0.000000000000e+00
6 5 2 0.000000000000e+00
6 5 3 0.000000000000e+00
7 4 2 0.000000000000e+00
7 4 3 0.000000000000e+00
7 5 2 0.000000000000e+00
7 5 3 0.000000000000e+00
6 6 0 0.000000000000e+00
6 6 1 0.000000000000e+00
6 7 0 0.000000000000e+00
6 7 1 0.000000000000e+00
7 6 0 0.000000000000e+00
7 6 1 0.000000000000e+00
7 7 0 0.000000000000e+00
7 7 1 0.000000000000e+00
6 6 2 0.000000000000e+00
6 6 3 0.000000000000e+00
6 7 2 0.000000000000e+00
6 7 3 0.000000000000e+00
7 6 2 0.000000000000e+00
7 6 3 0.000000000000e+00
7 7 2 0.000000000000e+00
7 7 3 0.000000000000e+00
4 4 4 1.000000000000e+00
4 4 5 8.256775667221e-01
4 5 4 5.883228116861e-01
4 5 5 1.245974477798e-01
5 4 4 4.623591374548e-01
5 4 5 1.235931114534e-01
5 5 4 2.267175855547e-02
5 5 5 1.577539881556e-08
4 4 6 2.557139913007e-02
4 4 7 0.000000000000e+00
4 5 6 0.000000000000e+00
4 5 7 0.000000000000e+00
5 4 6 0.000000000000e+00
5 4 7 0.000000000000e+00
5 5 6 0.000000000000e+00
5 5 7 0.000000000000e+00
4 6 4 0.000000000000e+00
4 6 5 0.000000000000e+00
4 7 4 0.000000000000e+00
4 7 5 0.000000000000e+00
5 6 4 0.000000000000e+00
5 6 5 0.000000000000e+00
5 7 4 0.000000000000e+00
5 7 5 0.000000000000e+00
4 6 6 0.000000000000e+00
4 6 7 0.000000000000e+00
4 7 6 0.000000000000e+00
4 7 7 0.000000000000e+00
5 6 6 0.000000000000e+00
5 6 7 0.000000000000e+00
5 7 6 0.000000000000e+00
5 7 7 0.000000000000e+00
6 4 4 0.000000000000e+00
6 4 5 0.000000000000e+00
6 5 4 0.000000000000e+00
6 5 5 0.000000000000e+00
7 4 4 0.000000000000e+00
7 4 5 0.000000000000e+00
7 5 4 0.000000000000e+00
7 5 5 0.000000000000e+00
6 4 6 0.000000000000e+00
6 4 7 0.000000000000e+00
6 5 6 0.000000000000e+00
6 5 7 0.000000000000e+00
7 4 6 0.000000000000e+00
7 4 7 0.000000000000e+00
7 5 6 0.000000000000e+00
7 5 7 0.000000000000e+00
6 6 4 0.000000000000e+00
6 6 5 0.000000000000e+00
6 7 4 0.000000000000e+00
6 7 5 0.000000000000e+00
7 6 4 0.000000000000e+00
7 6 5 0.000000000000e+00
7 7 4 0.000000000000e+00
7 7 5 0.000000000000e+00
6 6 6 0.000000000000e+00
6 6 7 0.000000000000e+00
6 7 6 0.000000000000e+00
6 7 7 0.000000000000e+00
7 6 6 0.000000000000e+00
7 6 7 0.000000000000e+00
7 7 6 0.000000000000e+00
7 7 7 0.000000000000e+00
